"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"S.J","2022-12-04","2022020395","20222023","BUF","0",60,34.72,42.64,40.66,40.37,32.36,3.1,5.83,28.59,38.46,33.36,48.67,43.14,63.73,2.23,4.66,-2.73,-9.87,-15.32,-20.59,-2.43
"S.J","2022-12-07","2022020418","20222023","VAN","1",64.42,42.39,56.87,53.99,55.79,51.36,4.56,6.2,37.1,28.14,48.17,41.05,74.64,59.16,4.08,3.86,-1.64,8.96,7.12,15.49,0.22
"S.J","2022-12-09","2022020433","20222023","ANA","0",60,87.26,59.31,62.61,59.52,76.27,6.43,0.94,32.09,22.01,50.15,29.94,61.5,41.82,4.82,1.5,5.49,10.08,20.21,19.68,3.32
"S.J","2022-12-13","2022020465","20222023","ARI","1",60,58.33,61.82,61.52,58.78,72.27,2.92,2.09,34.37,21.23,50.99,31.9,62.59,43.9,4.18,1.6,0.83,13.15,19.09,18.69,2.58
"S.J","2022-12-17","2022020496","20222023","L.A","0",65,52.49,39.48,43.79,44.67,42.91,2.07,1.87,25.72,39.42,37.33,47.92,54.42,67.41,2.87,3.82,0.2,-13.7,-10.59,-12.99,-0.95
"S.J","2022-12-18","2022020501","20222023","CGY","1",60,24.13,45.91,41.06,37.2,40.21,1.73,5.45,23.37,27.53,31.62,45.38,36.52,61.65,2.48,3.68,-3.71,-4.16,-13.76,-25.12,-1.21
"S.J","2022-12-20","2022020517","20222023","CGY","1",60,27.62,36.23,34.09,34.47,34.64,2.81,7.38,24.63,43.36,30.68,59.31,43.98,83.59,2.45,4.62,-4.56,-18.73,-28.63,-39.61,-2.17
"S.J","2022-12-22","2022020532","20222023","MIN","1",60,70.08,50.23,45.55,50.55,52.88,4.9,2.09,25.77,25.54,36.13,43.19,57.47,56.23,2.53,2.25,2.81,0.23,-7.06,1.24,0.28
"S.J","2022-12-27","2022020556","20222023","VAN","0",60,25.53,47.75,48.63,49.21,45.17,2.02,5.88,24.3,26.59,36.38,38.44,53.76,55.49,2.4,2.91,-3.87,-2.29,-2.05,-1.74,-0.51
"S.J","2022-12-29","2022020573","20222023","PHI","1",61.17,41.97,52.24,54.24,49.72,61.23,2.87,3.96,28.08,25.67,40.05,33.79,48.66,49.2,2.91,1.85,-1.1,2.41,6.26,-0.54,1.07
"S.J","2022-12-31","2022020586","20222023","DAL","0",60,30.29,49.26,53.74,51.59,50.75,2.07,4.77,30.54,31.46,45.91,39.52,61.73,57.91,3.76,3.65,-2.7,-0.92,6.39,3.82,0.11
"S.J","2023-01-01","2022020593","20222023","CHI","0",60,73,57.55,53.02,53.6,73.5,5.23,1.93,28.82,21.25,40.4,35.79,57.75,50,4.47,1.61,3.29,7.56,4.61,7.75,2.86
"S.J","2023-01-06","2022020627","20222023","ANA","0",61.13,47.11,62.23,56.09,53.05,63.35,4.25,4.78,44.05,26.74,61.84,48.42,71.98,63.71,5.95,3.44,-0.52,17.31,13.43,8.27,2.51
"S.J","2023-01-07","2022020636","20222023","BOS","1",60,30.47,45.95,47.08,48,47.09,1.88,4.28,27.09,31.87,39.58,44.49,57.16,61.93,2.24,2.51,-2.4,-4.78,-4.9,-4.77,-0.28
"S.J","2023-01-10","2022020657","20222023","ARI","0",60,69.07,55.55,51.17,50.71,62.86,4.2,1.88,34.35,27.49,39.6,37.79,56.5,54.91,3.5,2.07,2.32,6.87,1.82,1.59,1.43
"S.J","2023-01-11","2022020661","20222023","L.A","0",60,44.21,44.01,47.66,51.87,51.08,3.03,3.82,29.71,37.79,47.38,52.03,71.39,66.23,3.43,3.28,-0.79,-8.09,-4.65,5.16,0.14
