"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"BOS","2022-12-15","2022020472","20222023","L.A","1",65,49.27,54.01,51.63,53.18,49.17,2.03,2.09,34.91,29.73,49.14,46.03,69.69,61.35,2.9,3,-0.06,5.18,3.11,8.34,-0.1
"BOS","2022-12-17","2022020484","20222023","CBJ","1",60,65.89,55.27,52.05,55.86,58.79,3.89,2.01,39.85,32.25,51.07,47.05,73.77,58.3,5.54,3.88,1.88,7.6,4.02,15.47,1.66
"BOS","2022-12-19","2022020504","20222023","FLA","1",60,69.4,42.32,44.39,46.28,46.12,6.88,3.04,27.2,37.07,38.92,48.75,53.5,62.11,2.58,3.02,3.85,-9.87,-9.83,-8.6,-0.44
"BOS","2022-12-22","2022020529","20222023","WPG","1",60,56.32,54.85,52.67,50.79,50.58,2.75,2.13,36.15,29.76,51.38,46.17,59.2,57.36,3.28,3.21,0.62,6.39,5.21,1.85,0.07
"BOS","2022-12-23","2022020533","20222023","N.J","0",60,60.01,40.68,40.68,39.57,45.6,4.22,2.81,25.37,36.98,30.94,45.13,47.51,72.56,2.35,2.8,1.41,-11.62,-14.19,-25.05,-0.45
"BOS","2022-12-27","2022020546","20222023","OTT","0",65,51.87,61.8,61.57,61.92,56.12,2.02,1.88,50.8,31.41,62.78,39.18,86.31,53.07,4.55,3.56,0.15,19.4,23.6,33.24,0.99
"BOS","2022-12-28","2022020558","20222023","N.J","0",60,76.72,49.14,48.64,44.85,53.75,3.09,0.94,29.03,30.04,47.49,50.13,56.15,69.04,4.54,3.91,2.15,-1.01,-2.65,-12.9,0.63
"BOS","2022-12-31","2022020578","20222023","BUF","1",63.88,40.73,59.25,59.79,58.48,70.19,2.76,4.01,38.21,26.28,47.42,31.89,63.59,45.15,4.96,2.11,-1.26,11.93,15.53,18.44,2.86
"BOS","2023-01-02","2022020595","20222023","PIT","1",60,63.96,48.86,45.78,46.58,57.22,1.88,1.06,27.09,28.36,36.37,43.08,52.52,60.23,2.26,1.69,0.82,-1.26,-6.71,-7.71,0.57
"BOS","2023-01-05","2022020621","20222023","L.A","0",60,73.38,44.8,43.56,43.56,50.86,5.19,1.88,22.76,28.04,29.16,37.79,44.66,57.87,2.37,2.29,3.31,-5.28,-8.63,-13.22,0.08
